x,y,z,value
2,30,3,2.5384865254413578
2,30,4,2.5768266666666664
2,30,5,2.6898152908672834
2,30,6,2.8765484773662546
2,30,7,3.118794649208333
2,30,8,3.387117277761317
2,30,9,3.650607741448045
2,30,10,3.8831713706666666
2,30,11,4.071739254115227
2,30,12,4.21955925201646
2,30,13,4.341071403333333
2,30,14,4.454671275720164
2,30,15,4.577641391893004
2,30,16,4.7222
2,30,17,4.892571710658435
2,30,18,5.0832424006584365
2,30,19,5.278829583333333
2,30,20,5.456268181596707
2,30,21,5.59023212352109
2,30,22,5.662550272000001
2,30,23,5.666903020271604
2,30,24,5.604488065843621
2,30,25,5.482862802208333
2,30,26,5.313484115226338
2,30,27,5.112145758178498
2,30,28,4.899111061333334
2,30,29,4.69655532953961
2,30,30,4.524941006485597
2,30,31,4.386035703125
2,30,32,4.289935527769547
2,30,33,4.232910962848251
2,30,34,4.209413333333333
2,30,35,4.208596064332818
2,30,36,4.216180905349794
2,30,37,4.218014261208333
2,30,38,4.206625339522634
2,30,39,4.187362356931584
2,30,40,4.171637951999999
2,31,0,2.873440104166667
2,31,1,2.8446344745185184
2,31,2,2.813106521444444
2,31,3,2.807006463333333
2,31,4,2.8409146148194435
2,31,5,2.930258287037036
2,31,6,3.0794720425416657
2,31,7,3.2776019540576127
2,31,8,3.500338967940329
2,31,9,3.721990235333333
2,31,10,3.9226374607767487
2,31,11,4.089525229193415
2,31,12,4.22458565
2,31,13,4.337645592757202
2,31,14,4.4462647086831275
2,31,15,4.566533333333333
2,31,16,4.709177290658436
2,31,17,4.876611818930041
2,31,18,5.061409363333333
2,31,19,5.2466124352263375
2,31,20,5.408591381815843
2,31,21,5.523358271999999
2,31,22,5.575824344222221
2,31,23,5.561156334222222
2,31,24,5.481619452208333
2,31,25,5.345050905349794
2,31,26,5.163779072746399
2,31,27,4.956433481333333
2,31,28,4.746769395588992
2,31,29,4.559945946238683
2,31,30,4.417949765625
2,31,31,4.335573509744856
2,31,32,4.307112144453189
2,31,33,4.330927533333333
2,31,34,4.391881052234053
2,31,35,4.47209519547325
2,31,36,4.550981791208333
2,31,37,4.610429463917695
2,31,38,4.641340931743312
2,31,39,4.645162048
2,31,40,4.629587248906892
2,32,0,3.134790510617284
2,32,1,3.1546946898425925
2,32,2,3.1553485653333335
2,32,3,3.1579898807469133
2,32,4,3.177753012148148
2,32,5,3.2317837266666665
2,32,6,3.3304066836543207
2,32,7,3.4705518069511316
2,32,8,3.6348829866666668
2,32,9,3.805535996577675
2,32,10,3.968409130403292
2,32,11,4.113196005875
2,32,12,4.233936675292181
2,32,13,4.342178399300412
2,32,14,4.445675413333333
2,32,15,4.560160959053498
2,32,16,4.694981446584362
2,32,17,4.851295183333333
2,32,18,5.020648255473251
2,32,19,5.185682676090535
2,32,20,5.323675776
2,32,21,5.413725601506172
2,32,22,5.4442955322469135
2,32,23,5.411823538875
2,32,24,5.319025864164608
2,32,25,5.173000791141461
2,32,26,4.986929301333333
2,32,27,4.781667522996399
2,32,28,4.583458624263375
2,32,29,4.419379012958333
2,32,30,4.312136543078189
2,32,31,4.275557867940844
2,32,32,4.31186688
2,32,33,4.405683374826646
2,32,34,4.539931096757201
2,32,35,4.689713531208333
2,32,36,4.830084768658436
2,32,37,4.941244742974795
2,32,38,5.011474837333334
2,32,39,5.03700145803961
2,32,40,5.021477701004116
2,33,0,3.4864549555246906
2,33,1,3.549944862666665
2,33,2,3.5750113461358013
2,33,3,3.576430398098764
2,33,4,3.570943463458332
2,33,5,3.5784242449135792
2,33,6,3.6155874680200606
2,33,7,3.6872675646666657
2,33,8,3.784810256082304
2,33,9,3.8982900745761313
2,33,10,4.018365829083333
2,33,11,4.136558404403292
2,33,12,4.246288872866255
2,33,13,4.34673728
2,33,14,4.445203666954733
2,33,15,4.551590679176955
2,33,16,4.673764083333333
2,33,17,4.81208585744856
2,33,18,4.9579933612757205
2,33,19,5.0950580573333335
2,33,20,5.203199254387346
2,33,21,5.266282315456791
2,33,22,5.275917902
2,33,23,5.229655583670782
2,33,24,5.129752606697017
2,33,25,4.982104841333333
2,33,26,4.800288591761832
2,33,27,4.606339893893004
2,33,28,4.427659039625001
2,33,29,4.291924067769548
2,33,30,4.221558681644548
2,33,31,4.229024533333333
2,33,32,4.313977654610596
2,33,33,4.463144014534978
2,33,34,4.651894041208332
2,33,35,4.853149845201645
2,33,36,5.0407770755565835
2,33,37,5.19428267
2,33,38,5.297734486308127
2,33,39,5.342200537497941
2,33,40,5.327252431208333
2,34,0,3.907333333333333
2,34,1,4.003921286138888
2,34,2,4.04170234311111
2,34,3,4.030605860249999
2,34,4,3.989072877037036
2,34,5,3.940972991898147
2,34,6,3.9096094293333326
2,34,7,3.907495344846193
2,34,8,3.934784232823045
2,34,9,3.988267688958333
2,34,10,4.062462551440329
2,34,11,4.150205800395576
2,34,12,4.244042410666666
2,34,13,4.337856377923354
2,34,14,4.428148098106996
2,34,15,4.528009583333334
2,34,16,4.634195498930041
2,34,17,4.749715229176955
2,34,18,4.866838186666667
2,34,19,4.971192630557099
2,34,20,5.047473909465021
2,34,21,5.084920482
2,34,22,5.077517857185185
2,34,23,5.0237914527464
2,34,24,4.924808341333334
2,34,25,4.784888508551956
2,34,26,4.617154608460906
2,34,27,4.443542069625
2,34,28,4.291171470485597
2,34,29,4.186997581397634
2,34,30,4.152213333333333
2,34,31,4.197616493252572
2,34,32,4.320921706139917
2,34,33,4.506820803708332
2,34,34,4.730459879769546
2,34,35,4.964588240419237
2,34,36,5.185085248
2,34,37,5.369429517656893
2,34,38,5.498084127078188
2,34,39,5.557850860958333
2,34,40,5.5445127572016455
2,35,0,4.3616788014506165
2,35,1,4.476253240740739
2,35,2,4.512205223666666
2,35,3,4.476944124469135
2,35,4,4.390449829282407
2,35,5,4.2814196739999995
2,35,6,4.179431963091563
2,35,7,4.1038806029218104
2,35,8,4.062277335499999
2,35,9,4.056801486625514
2,35,10,4.084967619776749
2,35,11,4.140417916666666
2,35,12,4.214560311131687
2,35,13,4.298585756353909
2,35,14,4.3853408854166664
2,35,15,4.470429845193416
2,35,16,4.560642155349794
2,35,17,4.651056342666666
2,35,18,4.736861357467593
2,35,19,4.807827412551441
2,35,20,4.854758994041667
2,35,21,4.87119679526749
2,35,22,4.853191324469136
2,35,23,4.800013641333334
2,35,24,4.711175406700104
2,35,25,4.588856421300412
2,35,26,4.4446355989583335
2,35,27,4.299004004559671
2,35,28,4.177449340533437
2,35,29,4.10508
2,35,30,4.101204786585905
2,35,31,4.17501896090535
2,35,32,4.323327193708334
2,35,33,4.531059285695473
2,35,34,4.775175048868312
2,35,35,5.030525633333333
2,35,36,5.272491174447017
2,35,37,5.477144219300412
2,35,38,5.623132331541667
2,35,39,5.695189506172841
2,35,40,5.6883311129027785
2,36,0,4.806143209876542
2,36,1,4.920225910583333
2,36,2,4.938251718320988
2,36,3,4.867546815061728
2,36,4,4.730159615999999
2,36,5,4.559399841820987
2,36,6,4.390107009316872
2,36,7,4.246746798708333
2,36,8,4.142354182847736
2,36,9,4.083152605454218
2,36,10,4.068733333333333
2,36,11,4.092960618043724
2,36,12,4.1457962908971195
2,36,13,4.215655291291666
2,36,14,4.291836428378601
2,36,15,4.3664601160622425
2,36,16,4.4363757653333336
2,36,17,4.4999728017854945
2,36,18,4.555067294024692
2,36,19,4.596519543916667
2,36,20,4.620268477366256
2,36,21,4.622972583258231
2,36,22,4.602579392
2,36,23,4.558840794332819
2,36,24,4.489679945744856
2,36,25,4.394423515625
2,36,26,4.28189598999177
2,36,27,4.169876692385288
2,36,28,4.0811118933333335
2,36,29,4.038126694610597
2,36,30,4.058195720164609
2,36,31,4.149571193708333
2,36,32,4.3098519429794235
2,36,33,4.527101765459362
2,36,34,4.782105344
2,36,35,5.050370433706276
2,36,36,5.306014059720164
2,36,37,5.524035514374999
2,36,38,5.683337732740741
2,36,39,5.770911700554013
2,36,40,5.781493333333335
2,37,0,5.1976047974999995
2,37,1,5.2910396063703695
2,37,2,5.274964970958333
2,37,3,5.1587810266666665
2,37,4,4.96791269036574
2,37,5,4.739191764814814
2,37,6,4.510736828583333
2,37,7,4.3097469356625515
2,37,8,4.153064258539095
2,37,9,4.049512344666667
2,37,10,3.9997144842150205
2,37,11,3.9970647528477365
2,37,12,4.0297087278333334
2,37,13,4.0832184574897115
2,37,14,4.143568983961934
2,37,15,4.200115814
2,37,16,4.247004024712449
2,37,17,4.282964818115227
2,37,18,4.310147763791667
2,37,19,4.3284801469218115
2,37,20,4.336929245231996
2,37,21,4.3344922740000005
2,37,22,4.32053104125926
2,37,23,4.294950336979424
2,37,24,4.254275699625
2,37,25,4.19440777344856
2,37,26,4.120185210286523
2,37,27,4.045595413333333
2,37,28,3.989913563993313
2,37,29,3.972890677251029
2,37,30,4.010306062833333
2,37,31,4.110946149695473
2,37,32,4.275248942997942
2,37,33,4.494557261999999
2,37,34,4.751798062004115
2,37,35,5.023822607893004
2,37,36,5.284840624249999
2,37,37,5.51097119493827
2,37,38,5.684970513635802
2,37,39,5.795354369333333
2,37,40,5.835154883516975
2,38,0,5.499935755061727
2,38,1,5.553047995402776
2,38,2,5.488540159999999
2,38,3,5.319537299844134
2,38,4,5.075536931555556
2,38,5,4.796167575125001
2,38,6,4.520024483292181
2,38,7,4.275062466809157
2,38,8,4.080188202666667
2,38,9,3.9452318818677985
2,38,10,3.8706553399835393
2,38,11,3.848577721041667
2,38,12,3.8649132947489715
2,38,13,3.902374047046811
2,38,14,3.944045994666668
2,38,15,3.977048721991771
2,38,16,3.99501030742387
2,38,17,4.000174900625002
2,38,18,4.000345210205763
2,38,19,4.000163060786011
2,38,20,4.000076032000002
2,38,21,4.000195414366257
2,38,22,4.000414252246915
2,38,23,4.000268180958335
2,38,24,3.995098368263376
2,38,25,3.9773692275704744
2,38,26,3.946834432
2,38,27,3.9133462857139922
2,38,28,3.892035991176955
2,38,29,3.900229022833334
2,38,30,3.953107548707819
2,38,31,4.060456609664609
2,38,32,4.224499925333333
2,38,33,4.439014606701646
2,38,34,4.689759495374485
2,38,35,4.956101291166666
2,38,36,5.214769933432099
2,38,37,5.446892385856481
2,38,38,5.6382097920000005
2,38,39,5.777024535242285
2,38,40,5.85397222637037
2,39,0,5.688304132908951
2,39,1,5.68477932
2,39,2,5.5615631879922836
2,39,3,5.336505269580247
2,39,4,5.042862173791667
2,39,5,4.721855236625514
2,39,6,4.410793222708848
2,39,7,4.137420447333334
2,39,8,3.9207068898909467
2,39,9,3.7697373967489716
2,39,10,3.6834805729166673
2,39,11,3.6518912890452677
2,39,12,3.6582357397613174
2,39,13,3.6824546753333336
2,39,14,3.7053186564315856
2,39,15,3.712811172839508
2,39,16,3.700046470375002
2,39,17,3.6727921501728416
2,39,18,3.6442251833348784
2,39,19,3.625281782666669
2,39,20,3.618782356610084
2,39,21,3.6252225583045283
2,39,22,3.6440754598750003
2,39,23,3.6737621769300417
2,39,24,3.7087092163050417
2,39,25,3.7392283333333336
2,39,26,3.759907017565844
2,39,27,3.77435256944856
2,39,28,3.7932447428333336
2,39,29,3.830611461300412
2,39,30,3.9001152996399178
2,39,31,4.011856472
2,39,32,4.170036166701647
2,39,33,4.371669507720164
2,39,34,4.606382862833333
2,39,35,4.857633888888889
2,39,36,5.108601440549383
2,39,37,5.345150845333333
2,39,38,5.5541792445
2,39,39,5.722865930790125
2,39,40,5.839219635416667
2,40,0,5.750041109333333
2,40,1,5.680638822337963
2,40,2,5.49460608711111
2,40,3,5.215212540458333
2,40,4,4.878755555555556
2,40,5,4.52603826122428
2,40,6,4.192866666666667
2,40,7,3.906685541965021
2,40,8,3.6848895262551444
2,40,9,3.534116145833334
2,40,10,3.4504493919341566
2,40,11,3.420767431841564
2,40,12,3.4253352533333343
2,40,13,3.4415750424763383
2,40,14,3.4487713580246924
2,40,15,3.433058630125001
2,40,16,3.391359506172841
2,40,17,3.3328216871589524
2,40,18,3.275744256000003
2,40,19,3.2375566756687277
2,40,20,3.22448896763786
2,40,21,3.2375498437500005
2,40,22,3.2757857280000002
2,40,23,3.337150652105967
2,40,24,3.4164933333333334
2,40,25,3.5019027518590535
2,40,26,3.5818999176954733
2,40,27,3.6521943428333334
2,40,28,3.7170039319176955
2,40,29,3.7860964724794237
2,40,30,3.871257472
2,40,31,3.9830422749485597
2,40,32,4.128156366485597
2,40,33,4.307653142833333
2,40,34,4.515983868312757
2,40,35,4.743635290672839
2,40,36,4.981493333333334
2,40,37,5.21863790795679
2,40,38,5.441895472987654
2,40,39,5.636807057291667
2,40,40,5.789071932049383
3,0,0,3.998807118708333
3,0,1,4.349414624485597
3,0,2,4.663565108871399
3,0,3,4.909675339333333
3,0,4,5.064702143132716
3,0,5,5.115246136888889
3,0,6,5.05806890625
3,0,7,4.90300446982716
3,0,8,4.673838570601852
3,0,9,4.40481
3,0,10,4.134185015299383
3,0,11,3.8965453703703705
3,0,12,3.7154875997500003
3,0,13,3.5985790360493826
3,0,14,3.536654600694445
3,0,15,3.5012834673333337
3,0,16,3.46348222961677
3,0,17,3.408613473028807
3,0,18,3.334120267458334
3,0,19,3.2472819393004126
3,0,20,3.1624144362757214
3,0,21,3.096251250000001
3,0,22,3.062691642428499
3,0,23,3.0683332694485603
3,0,24,3.113605052083334
3,0,25,3.196427780518519
3,0,26,3.31386838734568
3,0,27,3.4599715060000005
3,0,28,3.6249629607314815
3,0,29,3.7960053549382717
3,0,30,3.9671154177916663
3,0,31,4.137029768518518
3,0,32,4.30266737766821
3,0,33,4.454291431333333
3,0,34,4.577291999421296
3,0,35,4.655264656024691
3,0,36,4.673489453125
3,0,37,4.621546607629629
3,0,38,4.494522621742284
3,0,39,4.292977916666667
3,0,40,4.0225783617685185
3,1,0,4.349452926954733
3,1,1,4.687267516528808
3,1,2,4.977163290000001
3,1,3,5.189260180250001
3,1,4,5.303253760024692
3,1,5,5.310498906250001
3,1,6,5.214410379950618
3,1,7,5.03006985183642
3,1,8,4.783850064
3,1,9,4.510421193570989
3,1,10,4.246774012345679
3,1,11,4.0248926997500005
3,1,12,3.8648320691358027
3,1,13,3.770111887410494
3,1,14,3.727589608
3,1,15,3.692118061985597
3,1,16,3.637443102633745
3,1,17,3.547860837333334
3,1,18,3.4247869170534986
3,1,19,3.281043677010289
3,1,20,3.137187500000001
3,1,21,3.016218839982511
3,1,22,2.938294492139918
3,1,23,2.916906016583334
3,1,24,2.9562761163209883
3,1,25,3.052452029320988
3,1,26,3.1969910260000005
3,1,27,3.378137618756173
3,1,28,3.5803405391358023
3,1,29,3.7865070212499994
3,1,30,3.987938919753086
3,1,31,4.185356404459876
3,1,32,4.37604834
3,1,33,4.551584861743827
3,1,34,4.698659223950616
3,1,35,4.802190781249999
3,1,36,4.84861990345679
3,1,37,4.828048023719135
3,1,38,4.734598419999999
3,1,39,4.5651286721419755
3,1,40,4.318707098765432
3,2,0,4.663706690605967
3,2,1,4.9777231340000005
3,2,2,5.234517600375
3,2,3,5.4069547280000005
3,2,4,5.4780158805
3,2,5,5.443120385308642
3,2,6,5.310504453070989
3,2,7,5.100301904
3,2,8,4.841658271101852
3,2,9,4.569224357432098
3,2,10,4.31786127975
3,2,11,4.115955703703704
3,2,12,3.9791321723487654
3,2,13,3.906352488
3,2,14,3.8709168845272637
3,2,15,3.834490820139918
3,2,16,3.7566112472083333
3,2,17,3.6291053743127577
3,2,18,3.457758010465536
3,2,19,3.260658847333335
3,2,20,3.063737081459364
3,2,21,2.8950922565102895
3,2,22,2.779486965500001
3,2,23,2.734314707942388
3,2,24,2.767421208354425
3,2,25,2.875935666000001
3,2,26,3.047452770608025
3,2,27,3.2639700620987666
3,2,28,3.5039847595
3,2,29,3.7457193464444436
3,2,30,3.9800369589058637
3,2,31,4.207803702
3,2,32,4.428084043967592
3,2,33,4.634158103975308
3,2,34,4.814208241374999
3,2,35,4.954217598296295
3,2,36,5.04092319557253
3,2,37,5.063393659999999
3,2,38,5.012727159305555
3,2,39,4.881680524197531
3,2,40,4.66566950375
3,3,0,4.9108422313333335
3,3,1,5.192721640500001
3,3,2,5.411581610000001
3,3,3,5.54375962075
3,3,4,5.575712334
3,3,5,5.506138481000001
3,3,6,5.346493618000001
3,3,7,5.119681301250001
3,3,8,4.856870848296297
3,3,9,4.59254089975
3,3,10,4.35889447308642
3,3,11,4.180021426175926
3,3,12,4.066536168
3,3,13,4.012686302725308
3,3,14,3.9815989899917694
3,3,15,3.930749177083334
3,3,16,3.8245671599670783
3,3,17,3.6578633807109058
3,3,18,3.440812072000001
3,3,19,3.1962748582479437
3,3,20,2.9546360945596724
3,3,21,2.747836358833334
3,3,22,2.603981036831277
3,3,23,2.5430866938158445
3,3,24,2.574355507333334
3,3,25,2.6952083792510293
3,3,26,2.8920221544609053
3,3,27,3.142353386166668
3,3,28,3.4188521895555555
3,3,29,3.6953361254506163
3,3,30,3.9615722373333324
3,3,31,4.219441296314814
3,3,32,4.470049100543209
3,3,33,4.708704841499999
3,3,34,4.925112634370369
3,3,35,5.105799224246912
3,3,36,5.236626890666665
3,3,37,5.30453900548148
3,3,38,5.298246379061727
3,3,39,5.208191297333332
3,3,40,5.027177492148148
3,4,0,5.069760812757202
3,4,1,5.314589937975309
3,4,2,5.495163281
3,4,3,5.5914932959999994
3,4,4,5.593305941124999
3,4,5,5.50181375
3,4,6,5.330081049891461
3,4,7,5.101783061967078
3,4,8,4.847490321208333
3,4,9,4.59968351036214
3,4,10,4.387260117348251
3,4,11,4.230014046
3,4,12,4.134161433471708
3,4,13,4.090573914312757
3,4,14,4.0529340569166665
3,4,15,3.9814211008230456
3,4,16,3.8464204367520574
3,4,17,3.645036057333334
3,4,18,3.390164827616256
3,4,19,3.1076222828477382
3,4,20,2.8311172395833344
3,4,21,2.596192420131688
3,4,22,2.433724427150721
3,4,23,2.365034707333334
3,4,24,2.3998667039423873
3,4,25,2.5351225411522633
3,4,26,2.7554278153749996
3,4,27,3.035610115325104
3,4,28,3.3444866550802463
3,4,29,3.651888373999999
3,4,30,3.946062325424382
3,4,31,4.229900259432098
3,4,32,4.506512963375
3,4,33,4.7732006485679
3,4,34,5.021020401770061
3,4,35,5.236973749999999
3,4,36,5.4066569395586415
3,4,37,5.516058217135802
3,4,38,5.55234446425
3,4,39,5.504195566271606
3,4,40,5.362729056391461
3,5,0,5.1331667913991765
3,5,1,5.338650833333334
3,5,2,5.484101244691358
3,5,3,5.55298566125
3,5,4,5.5375125
3,5,5,5.4404168656954734
3,5,6,5.2749090843621405
3,5,7,5.062940741583333
3,5,8,4.832195715868313
3,5,9,4.611421894933128
3,5,10,4.425201252
3,5,11,4.28889461098251
3,5,12,4.204897598337449
3,5,13,4.153667917166667
3,5,14,4.106933724279835
3,5,15,4.008764545150206
3,5,16,3.8434716666666664
3,5,17,3.610683116508231
3,5,18,3.325696218699589
3,5,19,3.0161915625000013
3,5,20,2.7171530246255156
3,5,21,2.465186644804527
3,5,22,2.292779314666667
3,5,23,2.2225583748065847
3,5,24,2.2639672170781893
3,5,25,2.412971458583333
3,5,26,2.6525171244855965
3,5,27,2.9554215639362145
3,5,28,3.2884554499999994
3,5,29,3.619181179269546
3,5,30,3.9335315952263366
3,5,31,4.2344271875
3,5,32,4.526786580444444
3,5,33,4.810297263253085
3,5,34,5.078114999999999
3,5,35,5.318623156092592
3,5,36,5.5180191975308635
3,5,37,5.662295748499999
3,5,38,5.738058797695473
3,5,39,5.7328608281893
3,5,40,5.635885813333333
3,6,0,5.108280989583334
3,6,1,5.273819204238683
3,6,2,5.389173265201647
3,6,3,5.441011384
3,6,4,5.42313332940072
3,6,5,5.338188806584363
3,6,6,5.197692048250001
3,6,7,5.019950815201646
3,6,8,4.827489771876029
3,6,9,4.643616191333334
3,6,10,4.487572113876029
3,6,11,4.370013387053498
3,6,12,4.2901435919583335
3,6,13,4.230045627144032
3,6,14,4.154577703918724
3,6,15,4.0260475
3,6,16,3.831376466140946
3,6,17,3.572630124921811
3,6,18,3.266835717416667
3,6,19,2.9423838631934167
3,6,20,2.6339243936471197
3,6,21,2.377024758666667
3,6,22,2.2032176466347737
3,6,23,2.135422698238683
3,6,24,2.1833601951249992
3,6,25,2.341882541152263
3,6,26,2.5928013080087444
3,6,27,2.907980941333334
3,6,28,3.2536994609701635
3,6,29,3.596439518189299
3,6,30,3.9189755208333326
3,6,31,4.223817216954732
3,6,32,4.517799614084362
3,6,33,4.8035009199999985
3,6,34,5.077010150133744
3,6,35,5.329112618312756
3,6,36,5.547736252208333
3,6,37,5.719787085868312
3,6,38,5.831705726707819
3,6,39,5.869437333333332
3,6,40,5.819425797325102
3,7,0,5.013396745028807
3,7,1,5.139848249402263
3,7,2,5.23089549
3,7,3,5.27613166175
3,7,4,5.27030143836214
3,7,5,5.214365501583333
3,7,6,5.115724405226337
3,7,7,4.987381708170782
3,7,8,4.845461424
3,7,9,4.706079750152263
3,7,10,4.582088800460905
3,7,11,4.479328922333333
3,7,12,4.394821197497942
3,7,13,4.313498810835391
3,7,14,4.205206949333333
3,7,15,4.045839018736626
3,7,16,3.825263859292181
3,7,17,3.5476764243333343
3,7,18,3.2310729180576145
3,7,19,2.903467746637862
3,7,20,2.597827962666668
3,7,21,2.3470692029341578
3,7,22,2.179825439539096
3,7,23,2.117073184333335
3,7,24,2.168476029325104
3,7,25,2.329361831093622
3,7,26,2.581326699333334
3,7,27,2.89672741479424
3,7,28,3.2427644678436205
3,7,29,3.5855564008333323
3,7,30,3.903865135967078
3,7,31,4.198737434578189
3,7,32,4.47899708
3,7,33,4.750866074099792
3,7,34,5.014823180658435
3,7,35,5.265777502083331
3,7,36,5.494177076954731
3,7,37,5.687573029655349
3,7,38,5.831612053333331
3,7,39,5.910186007448559
3,7,40,5.906527161152262
3,8,0,4.8739924968127575
3,8,1,4.963410587333334
3,8,2,5.035886161501029
3,8,3,5.083564055596708
3,8,4,5.101541961958333
3,8,5,5.087892373695473
3,8,6,5.044021464712449
3,8,7,4.975467812
3,8,8,4.891032294840535
3,8,9,4.799400745226337
3,8,10,4.706170172708333
3,8,11,4.612477610411522
3,8,12,4.5146628833667695
3,8,13,4.403786686666666
3,8,14,4.262523023184156
3,8,15,4.075236746255144
3,8,16,3.83478733125
3,8,17,3.5469817181069963
3,8,18,3.2299231002211943
3,8,19,2.910198846666668
3,8,20,2.6179487577520586
3,8,21,2.382233253909466
3,8,22,2.227499497916668
3,8,23,2.171321850452676
3,8,24,2.2216975169866258
3,8,25,2.376446284
3,8,26,2.6188455710874483
3,8,27,2.9228828006337455
3,8,28,3.2570557583333333
3,8,29,3.5882551863374488
3,8,30,3.8914034140843623
3,8,31,4.164300351333333
3,8,32,4.417494205826646
3,8,33,4.662502056683127
3,8,34,4.9055750986249995
3,8,35,5.1457448082880655
3,8,36,5.375680292740226
3,8,37,5.583391711333333
3,8,38,5.7535334908883735
3,8,39,5.867864836213991
3,8,40,5.906384063333332
3,9,0,4.718839583333333
3,9,1,4.773964243973251
3,9,2,4.832641825522633
3,9,3,4.88919220825
3,9,4,4.9383800774732505
3,9,5,4.974621837062757
3,9,6,4.992222431333333
3,9,7,4.98777752743004
3,9,8,4.961148954411522
3,9,9,4.913887962333333
3,9,10,4.845585318930041
3,9,11,4.753504948680041
3,9,12,4.635452824
3,9,13,4.493068675039094
3,9,14,4.32231077692181
3,9,15,4.113058854166667
3,9,16,3.860966618897119
3,9,17,3.572762077508231
3,9,18,3.2657098906666677
3,9,19,2.9639540266440343
3,9,20,2.69384742798354
3,9,21,2.477995689
3,9,22,2.33917828852675
3,9,23,2.2895359110576132
3,9,24,2.3352176546666668
3,9,25,2.477172037680041
3,9,26,2.7019314461646085
3,9,27,2.984956196333335
3,9,28,3.2964903894238686
3,9,29,3.605436519957819
3,9,30,3.884885
3,9,31,4.127977346689301
3,9,32,4.3472582917201645
3,9,33,4.558958921833332
3,9,34,4.774088999868312
3,9,35,4.995541372170781
3,9,36,5.218428829333332
3,9,37,5.431604940269546
3,9,38,5.619066299621397
3,9,39,5.760701509999999
3,9,40,5.83363744855967
3,10,0,4.5757083269393
3,10,1,4.599322463991769
3,10,2,4.6471084818333335
3,10,3,4.715220772683128
3,10,4,4.797544849215535
3,10,5,4.884293264
3,10,6,4.962405387409979
3,10,7,5.018903970781892
3,10,8,5.0439835119583325
3,10,9,5.031644176954733
3,10,10,4.9776266434886836
3,10,11,4.878525833333333
3,10,12,4.737454436523662
3,10,13,4.567240689069958
3,10,14,4.372988177083333
3,10,15,4.149767602650205
3,10,16,3.8956646482767487
3,10,17,3.616938014666667
3,10,18,3.3285500310606997
3,10,19,3.0504081378600834
3,10,20,2.8045808225833344
3,10,21,2.611407150205762
3,10,22,2.486998974270577
3,10,23,2.4424542813333336
3,10,24,2.482159486239712
3,10,25,2.608923596263374
3,10,26,2.812853880208333
3,10,27,3.0710260358189316
3,10,28,3.355051563413066
3,10,29,3.63554125
3,10,30,3.886720853303498
3,10,31,4.099491075102881
3,10,32,4.284983131708334
3,10,33,4.461909118362139
3,10,34,4.644957945280349
3,10,35,4.840829947333333
3,10,36,5.047599257008745
3,10,37,5.255706050707818
3,10,38,5.449219828374998
3,10,39,5.606772191358024
3,10,40,5.703316395843621
3,11,0,4.466712865226337
3,11,1,4.4610050887499995
3,11,2,4.498220768781893
3,11,3,4.576086138788066
3,11,4,4.6873727899999995
3,11,5,4.81783072980967
3,11,6,4.947512140732511
3,11,7,5.054154842333333
3,11,8,5.11874137327572
3,11,9,5.128403176322016
3,11,10,5.0771283333333335
3,11,11,4.9654594879022635
3,11,12,4.804284499744855
3,11,13,4.611731891
3,11,14,4.400661895539095
3,11,15,4.171699970421811
3,11,16,3.9234989786666667
3,11,17,3.6599600177304534
3,11,18,3.392553751341564
3,11,19,3.138351436166668
3,11,20,2.916227921810701
3,11,21,2.743202224150206
3,11,22,2.6321891120000007
3,11,23,2.591742987113169
3,11,24,2.625343293514403
3,11,25,2.737120885416666
3,11,26,2.920664560238683
3,11,27,3.1550556577325115
3,11,28,3.4130956353333337
3,11,29,3.667128775769547
3,11,30,3.895048822016461
3,11,31,4.08260444425
3,11,32,4.241570657102881
3,11,33,4.385939049402263
3,11,34,4.535489785333333
3,11,35,4.7005147344393
3,11,36,4.882558520806584
3,11,37,5.0751765383333325
3,11,38,5.261690252814813
3,11,39,5.421801910675925
3,11,40,5.529092916666666
3,12,0,4.403866069
3,12,1,4.369969720930041
3,12,2,4.394038634593621
3,12,3,4.475239391333333
3,12,4,4.605362162629115
3,12,5,4.766013037596707
3,12,6,4.931420652708333
3,12,7,5.071360377794238
3,12,8,5.159390262376029
3,12,9,5.178119085999999
3,12,10,5.122967613819958
3,12,11,5.001006747695472
3,12,12,4.8261172600833335
3,12,13,4.618324188921811
3,12,14,4.396770353782922
3,12,15,4.166242982666667
3,12,16,3.9252997347705763
3,12,17,3.6765341523786015
3,12,18,3.4292868097500007
3,12,19,3.197867675341565
3,12,20,2.997979367363169
3,12,21,2.843348902666668
3,12,22,2.743893458968108
3,12,23,2.7060635904032933
3,12,24,2.733586273416668
3,12,25,2.8318797359835397
3,12,26,2.9974629984717085
3,12,27,3.2115586080000007
3,12,28,3.4483793362602877
3,12,29,3.6831002108065842
3,12,30,3.8961520173333333
3,12,31,4.074222527893005
3,12,32,4.217805601869856
3,12,33,4.334565623333333
3,12,34,4.452153076561213
3,12,35,4.583682163251028
3,12,36,4.734340968125
3,12,37,4.9019953590123455
3,12,38,5.069532984257715
3,12,39,5.218435436
3,12,40,5.322942179192901
3,13,0,4.38599212690535
3,13,1,4.323892095831275
3,13,2,4.329677795333333
3,13,3,4.404018514593621
3,13,4,4.538241061374485
3,13,5,4.705511040166667
3,13,6,4.889852900748971
3,13,7,5.045240944196501
3,13,8,5.142146716666666
3,13,9,5.163230072588477
3,13,10,5.105906870032921
