x,y,z,value
5,7,16,5.440825514403292
5,7,17,5.128837919604939
5,7,18,4.6753693866666675
5,7,19,4.264770699588478
5,7,20,3.996907879242799
5,8,0,4.8556281887078185
5,8,1,4.6949591769547325
5,8,2,4.835534271999999
5,8,3,5.163613972543209
5,8,4,5.447471111111111
5,8,5,5.5028144
5,8,6,5.283670946502058
5,8,7,4.848055133761317
5,8,8,4.355899242666666
5,8,9,3.964977777777778
5,8,10,3.797837336493827
5,8,11,3.891306666666667
5,8,12,4.141188568230452
5,8,13,4.436856764576131
5,8,14,4.733613333333333
5,8,15,4.926451946403291
5,8,16,4.912315884773662
5,8,17,4.690361770666667
5,8,18,4.362215113481482
5,8,19,4.039177119341565
5,8,20,3.800375488000001
5,9,0,4.781580651720165
5,9,1,4.613794176
5,9,2,4.808323950617284
5,9,3,5.213380740740741
5,9,4,5.542477312
5,9,5,5.5767279407407395
5,9,6,5.246941086551439
5,9,7,4.662186666666667
5,9,8,4.093221069958847
5,9,9,3.7646101480823044
5,9,10,3.710178261333333
5,9,11,3.853901553777778
5,9,12,4.057036872427983
5,9,13,4.2403466666666665
5,9,14,4.399464493563785
5,9,15,4.486036211884773
5,9,16,4.4594730453333336
5,9,17,4.314770699588478
5,9,18,4.091017119341564
5,9,19,3.8506109440000005
5,9,20,3.693441683753087
5,10,0,4.4866
5,10,1,4.402761596839506
5,10,2,4.680102563555556
5,10,3,5.1602981119999995
5,10,4,5.541917079703703
5,10,5,5.602138271604937
5,10,6,5.245021674666666
5,10,7,4.609101171884774
5,10,8,4.033463962600822
5,10,9,3.797444352
5,10,10,3.8991168724279834
5,10,11,4.122601755654321
5,10,12,4.305663807999999
5,10,13,4.386851330106996
5,10,14,4.389511961020576
5,10,15,4.3148
5,10,16,4.205593753283951
5,10,17,4.060483719901235
5,10,18,3.905780181333334
5,10,19,3.776622699720165
5,10,20,3.724772016460906
5,11,0,4.056525880098765
5,11,1,4.07573830637037
5,11,2,4.44272
5,11,3,4.985695802469136
5,11,4,5.444023608888888
5,11,5,5.599090303999999
5,11,6,5.332889050600823
5,11,7,4.776901069958848
5,11,8,4.275546666666667
5,11,9,4.1209117555884776
5,11,10,4.3162810363786015
5,11,11,4.602373888000001
5,11,12,4.775822716049383
5,11,13,4.756122469135803
5,11,14,4.557337877333334
5,11,15,4.252515402271605
5,11,16,3.9615815909135805
5,11,17,3.7755200000000007
5,11,18,3.722640493827161
5,11,19,3.7614606232757204
5,11,20,3.820166634666667
5,12,0,3.619206312296297
5,12,1,3.6368800000000006
5,12,2,4.024771374617284
5,12,3,4.616671470617284
5,12,4,5.1802399999999995
5,12,5,5.483105581827161
5,12,6,5.390525267489712
5,12,7,5.0008224640000005
5,12,8,4.622075658798353
5,12,9,4.530295144032921
5,12,10,4.763093866666666
5,12,11,5.073266337448559
5,12,12,5.200192386633744
5,12,13,5.020418048
5,12,14,4.566280493827161
5,12,15,4.003324635654322
5,12,16,3.535386666666667
5,12,17,3.3214537418271615
5,12,18,3.386175024987655
5,12,19,3.608666666666667
5,12,20,3.7952047623374487
5,13,0,3.325804224
5,13,1,3.145022222222222
5,13,2,3.418662998123457
5,13,3,4.010616832
5,13,4,4.662387654320988
5,13,5,5.115540132345679
5,13,6,5.2126
5,13,7,5.026557805563787
5,13,8,4.810325377316873
5,13,9,4.805546666666666
5,13,10,5.050213484773662
5,13,11,5.322303868312758
5,13,12,5.333537173333334
5,13,13,4.961748185547326
5,13,14,4.282492345679014
5,13,15,3.5315264853333344
5,13,16,2.9611283950617286
5,13,17,2.750137223901235
5,13,18,2.910119872
5,13,19,3.269885102880658
5,13,20,3.5849677703374487
5,14,0,3.230403732543211
5,14,1,2.7613670447407426
5,14,2,2.838320000000001
5,14,3,3.3428577777777786
5,14,4,3.999217310024693
5,14,5,4.5441955840000015
5,14,6,4.8085087602304535
5,14,7,4.8342951440329225
5,14,8,4.81076
5,14,9,4.908467953514403
5,14,10,5.13768461563786
5,14,11,5.2913569066666675
5,14,12,5.124900411522635
5,14,13,4.593007572016463
5,14,14,3.808056661333336
5,14,15,3.0041240446419772
5,14,16,2.443216688987656
5,14,17,2.276746666666668
5,14,18,2.488659423868313
5,14,19,2.909792069004115
5,14,20,3.329915178666667
5,15,0,3.35826913580247
5,15,1,2.655975808000001
5,15,2,2.5303963883456797
5,15,3,2.8835468136296294
5,15,4,3.4474638720000006
5,15,5,4.000000000000001
5,15,6,4.391642851292182
5,15,7,4.604649770666667
5,15,8,4.754124883489712
5,15,9,4.935837146600823
5,15,10,5.1151333333333335
5,15,11,5.113720505942387
5,15,12,4.7727400393744865
5,15,13,4.147361450666668
5,15,14,3.3960748581399196
5,15,15,2.6955572016460914
5,15,16,2.241618346666667
5,15,17,2.144029604345678
5,15,18,2.359333309893005
5,15,19,2.7742546773333334
5,15,20,3.2541720164609056
5,16,0,3.6777289600000005
5,16,1,2.871090932938272
5,16,2,2.5927372839506173
5,16,3,2.7701200000000004
5,16,4,3.1879716717037043
5,16,5,3.6781522291358026
5,16,6,4.133448704
5,16,7,4.504490699588477
5,16,8,4.803831440329217
5,16,9,5.052832490666667
5,16,10,5.17897870564609
5,16,11,5.027570896855966
5,16,12,4.555666666666667
5,16,13,3.9069680658436217
5,16,14,3.282499154436215
5,16,15,2.7941544746666676
5,16,16,2.5040547442304533
5,16,17,2.4590610699588478
5,16,18,2.632440000000001
5,16,19,2.980036047012346
5,16,20,3.4359397159506178
5,17,0,3.9580548859259266
5,17,1,3.1938538271604937
5,17,2,2.8516375679999992
5,17,3,2.8855747350123453
5,17,4,3.1740399999999998
5,17,5,3.604748672
5,17,6,4.07411012345679
5,17,7,4.54060565491358
5,17,8,4.968215274666666
5,17,9,5.284036872427983
5,17,10,5.375725637794238
5,17,11,5.138453333333333
5,17,12,4.6123168508312755
5,17,13,4.000042944263374
5,17,14,3.5283866666666666
5,17,15,3.2605652901399167
5,17,16,3.118980576131686
5,17,17,3.095682303999997
5,17,18,3.1966302648888867
5,17,19,3.411051851851849
5,17,20,3.7366956159999978
5,18,0,3.958054885925926
5,18,1,3.3568800000000008
5,18,2,3.0454201212839513
5,18,3,3.0087665643456796
5,18,4,3.2237999999999998
5,18,5,3.624878377876543
5,18,6,4.102129382716049
5,18,7,4.593538752
5,18,8,5.077029584592592
5,18,9,5.448950946502057
5,18,10,5.551486058666667
5,18,11,5.309587325102879
5,18,12,4.81039122199177
5,18,13,4.281752512
5,18,14,3.9519395884773667
5,18,15,3.843230122403292
5,18,16,3.80756
5,18,17,3.7973655071604924
5,18,18,3.820687819061727
5,18,19,3.8781066666666653
5,18,20,4.019994920296295
5,19,0,3.6777289600000005
5,19,1,3.260608965530865
5,19,2,3.019910617283951
5,19,3,2.99648
5,19,4,3.203076937481481
5,19,5,3.59920860128395
5,19,6,4.071033536
5,19,7,4.54256
5,19,8,4.995972839506172
5,19,9,5.358954495999999
5,19,10,5.477354027983538
5,19,11,5.280566008625514
5,19,12,4.881799999999999
5,19,13,4.512476378600822
5,19,14,4.351878720526749
5,19,15,4.376050090666666
5,19,16,4.4027967960493815
5,19,17,4.364131358024689
5,19,18,4.286546666666665
5,19,19,4.202157414716049
5,19,20,4.189233140148148
5,20,0,3.358263374485597
5,20,1,3.034256569679013
5,20,2,2.8549957760000004
5,20,3,2.886079811160494
5,20,4,3.1219007075555556
5,20,5,3.5208666666666666
5,20,6,3.9596053567736624
5,20,7,4.373352049514403
5,20,8,4.740733802666667
5,20,9,5.027961994008229
5,20,10,5.131536625514402
5,20,11,5.019687274666666
5,20,12,4.811989171884774
5,20,13,4.684235162600823
5,20,14,4.729884352
5,20,15,4.859516872427983
5,20,16,4.8914058358518515
5,20,17,4.773185535999999
5,20,18,4.548010430419753
5,20,19,4.301166062617284
5,20,20,4.1654
6,0,0,4.115945130666667
6,0,1,4.03300149254321
6,0,2,4.032813827160494
6,0,3,4.110533333333334
6,0,4,4.171041286320988
6,0,5,4.136432764049383
6,0,6,3.997591168000001
6,0,7,3.805430123456791
6,0,8,3.6364375308641983
6,0,9,3.4868218026666673
6,0,10,3.3416543510123455
6,0,11,3.248213810567901
6,0,12,3.2709599999999996
6,0,13,3.4527901234567895
6,0,14,3.800646966255144
6,0,15,4.218465493333333
6,0,16,4.550986127802469
6,0,17,4.663102222222222
6,0,18,4.558
6,0,19,4.383388076246914
6,0,20,4.280383219884774
6,1,0,3.7512575554897123
6,1,1,3.6667301946995887
6,1,2,3.5216225280000004
6,1,3,3.383113386666667
6,1,4,3.27560993817284
6,1,5,3.2173622613333337
6,1,6,3.230083920065844
6,1,7,3.316792973432099
6,1,8,3.420375530666667
6,1,9,3.4120171970370374
6,1,10,3.2574771429135803
6,1,11,3.060249365333333
6,1,12,2.991789357037036
6,1,13,3.1581683595061723
6,1,14,3.530243626666666
6,1,15,3.9523530719341564
6,1,16,4.262958596740741
6,1,17,4.349029184
6,1,18,4.2588122058271605
6,1,19,4.1503633896296295
6,1,20,4.137082410666666
6,2,0,3.5248487242798356
6,2,1,3.452117994666667
6,2,2,3.1911108919835396
6,2,3,2.8604321106172845
6,2,4,2.594440874666667
6,2,5,2.4962380246913582
6,2,6,2.5996827949300414
6,2,7,2.8666486186666678
6,2,8,3.141394364049383
6,2,9,3.24246986745679
6,2,10,3.1414399999999993
6,2,11,2.976059807604938
6,2,12,2.9640805436049376
6,2,13,3.230049173333333
6,2,14,3.6789507608230445
6,2,15,4.1125178600823045
6,2,16,4.363984469333333
6,2,17,4.369353418798354
6,2,18,4.2009515778107
6,2,19,4.044556842666667
6,2,20,4.047042304526749
6,3,0,3.41596
6,3,1,3.3666304589958846
6,3,2,3.0932655594403293
6,3,3,2.698701482666668
6,3,4,2.372327283094652
6,3,5,2.2545920987654333
6,3,6,2.378533973333335
6,3,7,2.6931536742716053
6,3,8,3.0128670206419756
6,3,9,3.1637233279999997
6,3,10,3.1426760493827155
6,3,11,3.099784576790123
6,3,12,3.229385621333332
6,3,13,3.6118943815637854
6,3,14,4.118999685004114
6,3,15,4.547573333333332
6,3,16,4.746263415572016
6,3,17,4.658133886156378
6,3,18,4.382245418666667
6,3,19,4.137415916773663
6,3,20,4.091879835390946
6,4,0,3.441111061069959
6,4,1,3.4243936597860087
6,4,2,3.218249386666667
6,4,3,2.908625155423869
6,4,4,2.6487628299588484
6,4,5,2.5514885120000015
6,4,6,2.6489009140411532
6,4,7,2.9032395535802475
6,4,8,3.1634766080000007
6,4,9,3.3006384392427988
6,4,10,3.3426318622551445
6,4,11,3.424067626666667
6,4,12,3.6754932248230454
6,4,13,4.118999685004114
6,4,14,4.645305941333332
6,4,15,5.084361224954731
6,4,16,5.26215020510288
6,4,17,5.117078741333333
6,4,18,4.753356972773662
6,4,19,4.405038150057614
6,4,20,4.249889109333333
6,5,0,3.6353314083292183
6,5,1,3.6477255680000003
6,5,2,3.558754897119342
6,5,3,3.409411193415638
6,5,4,3.2757269760000005
6,5,5,3.2244888538600827
6,5,6,3.2757027840000004
6,5,7,3.406893333333333
6,5,8,3.528847242798354
6,5,9,3.582728371884774
6,5,10,3.6302475733333335
6,5,11,3.7799550559341566
6,5,12,4.091197860082304
6,5,13,4.545653333333332
6,5,14,5.08435604095473
6,5,15,5.5367332767078175
6,5,16,5.7043516159999985
6,5,17,5.515793415637859
6,5,18,5.082236378600823
6,5,19,4.635719957333333
6,5,20,4.357630603588477
6,6,0,4
6,6,1,4
6,6,2,4
6,6,3,4
6,6,4,4
6,6,5,3.999953344
6,6,6,3.9893831680000003
6,6,7,3.9413742216954732
6,6,8,3.8571924711769547
6,6,9,3.7732501333333337
6,6,10,3.7807512988971195
6,6,11,3.9530960740082306
6,6,12,4.279049813333333
6,6,13,4.7295823275720155
6,6,14,5.262150205102879
6,6,15,5.704361983999998
6,6,16,5.848894648888889
6,6,17,5.620941479242798
6,6,18,5.139787306666666
6,6,19,4.622083521316873
6,6,20,4.242311667884774
6,7,0,4.401123950617284
6,7,1,4.323905360592592
6,7,2,4.350430592
6,7,3,4.451821948839506
6,7,4,4.554627318518518
6,7,5,4.585
6,7,6,4.478065159111111
6,7,7,4.228247616
6,7,8,3.9303357653333335
6,7,9,3.7121556780246916
6,7,10,3.6797822222222223
6,7,11,3.8630178560000004
6,7,12,4.192037386798353
6,7,13,4.628887422156378
6,7,14,5.125419285333331
6,7,15,5.517713415637859
6,7,16,5.620941479242798
6,7,17,5.369317205333334
6,7,18,4.875441460148149
6,7,19,4.329251934551442
6,7,20,3.898613333333335
6,8,0,4.663484444444444
6,8,1,4.4971103359999995
6,8,2,4.529442338765432
6,8,3,4.701068887703704
6,8,4,4.8661690879999995
6,8,5,4.869585185185185
6,8,6,4.614241850469136
6,8,7,4.167865472
6,8,8,3.718558077366255
6,8,9,3.439026913975309
6,8,10,3.42496
6,8,11,3.649360941827161
6,8,12,3.985960729810699
6,8,13,4.382245418666666
6,8,14,4.795824300773662
6,8,15,5.095196378600822
6,8,16,5.139885610666666
6,8,17,4.876378484148149
6,8,18,4.393148281679013
6,8,19,3.8519636480000026
6,8,20,3.4436681481481495
6,9,0,4.7146304
6,9,1,4.520551036839506
6,9,2,4.5847748124444445
6,9,3,4.818680192
6,9,4,5.017625039802469
6,9,5,4.967752974222222
6,9,6,4.56343648
6,9,7,3.941371212378601
6,9,8,3.401001084576132
6,9,9,3.1629912320000004
6,9,10,3.249060972246914
6,9,11,3.55184210962963
6,9,12,3.896496618666666
6,9,13,4.222941420773662
6,9,14,4.5070748220576125
6,9,15,4.669312277333333
6,9,16,4.623159169316872
6,9,17,4.334169182551441
6,9,18,3.860304192000001
6,9,19,3.3671185056131696
6,9,20,3.055028378864198
6,10,0,4.562676931950617
6,10,1,4.4314750838518515
6,10,2,4.56864
6,10,3,4.863181728395062
6,10,4,5.086479480098765
6,10,5,5.017172735999999
6,10,6,4.543903396345679
6,10,7,3.8369632921810704
6,10,8,3.265546666666667
6,10,9,3.10239057435391
6,10,10,3.318351219884774
6,10,11,3.6994758826666665
6,10,12,4.047042304526748
6,10,13,4.283959835390946
6,10,14,4.402871978666666
6,10,15,4.384474376691358
6,10,16,4.202022670222222
6,10,17,3.8640533333333345
6,10,18,3.438527078189302
6,10,19,3.0664184109300416
6,10,20,2.8957780053333337
6,11,0,4.261522157037036
6,11,1,4.245330367999999
6,11,2,4.476654242765432
6,11,3,4.823086682074074
6,11,4,5.0852859519999996
6,11,5,5.070857362962963
6,11,6,4.651519365530865
6,11,7,3.9867592106666674
6,11,8,3.449343541465021
6,11,9,3.33480294452675
6,11,10,3.6141455146666663
6,11,11,4.023577628181071
6,11,12,4.345949131061729
6,11,13,4.464032149333334
6,11,14,4.368502454518519
6,11,15,4.112788858469136
6,11,16,3.7742541226666666
6,11,17,3.425271729777779
6,11,18,3.132881684543211
6,11,19,2.968535317333333
6,11,20,2.9724490930041148
6,12,0,3.933759999999999
6,12,1,3.952258962172839
6,12,2,4.225007397925926
6,12,3,4.608949312
6,12,4,4.941414434765432
6,12,5,5.052133333333333
6,12,6,4.792162688
6,12,7,4.273774497711934
6,12,8,3.8197203805761313
6,12,9,3.724577578666666
6,12,10,3.9952951440329207
6,12,11,4.373240467226338
6,12,12,4.606600533333333
6,12,13,4.538844993580247
6,12,14,4.192049493333334
6,12,15,3.715666666666668
6,12,16,3.2732612946172845
6,12,17,2.9706671407407423
6,12,18,2.857416362666667
6,12,19,2.9302440622880654
6,12,20,3.122285102880658
6,13,0,3.711772839506172
6,13,1,3.5852812728888876
6,13,2,3.7721671039999998
6,13,3,4.157066814419753
6,13,4,4.56141356325926
6,13,5,4.813680000000001
6,13,6,4.769594364049383
6,13,7,4.46579095598354
6,13,8,4.165117546666666
6,13,9,4.122127000230453
6,13,10,4.349415144032921
6,13,11,4.6134801066666675
6,13,12,4.662504375572016
6,13,13,4.3851275435720165
6,13,14,3.842230677333335
6,13,15,3.2376646913580256
6,13,16,2.776660487111111
6,13,17,2.567290688000001
6,13,18,2.621212696757202
6,13,19,2.8822240302880653
6,13,20,3.232826666666667
6,14,0,3.6356026058271613
6,14,1,3.259538880000001
6,14,2,3.286530640592593
6,14,3,3.6127879261234574
6,14,4,4.032072064000001
6,14,5,4.374146736987655
6,14,6,4.530081368493828
6,14,7,4.487713194666667
6,14,8,4.412297526255143
6,14,9,4.472028282205761
6,14,10,4.651362986666666
6,14,11,4.742607344460906
6,14,12,4.554844734683129
6,14,13,4.085505770666668
6,14,14,3.4603010222880677
6,14,15,2.857363711209878
6,14,16,2.458006400000001
6,14,17,2.3504489197037035
6,14,18,2.5093678311769545
6,14,19,2.8655862613333323
6,14,20,3.3097369752757198
6,15,0,3.7845189120000002
6,15,1,3.189919363950618
6,15,2,3.0302607407407414
6,15,3,3.2251999999999996
6,15,4,3.5727237688888893
6,15,5,3.9306448655802475
6,15,6,4.2187617920000005
6,15,7,4.422151440329218
6,15,8,4.5934892181069955
6,15,9,4.786999978666666
6,15,10,4.937215573596708
6,15,11,4.86229081073251
6,15,12,4.477906666666667
6,15,13,3.8877438683127576
6,15,14,3.281401812016462
6,15,15,2.7941544746666667
6,15,16,2.5040648620246917
6,15,17,2.458546666666666
6,15,18,2.630093333333334
6,15,19,2.9768692909300407
6,15,20,3.4345206837201645
6,16,0,4.214468225580247
6,16,1,3.5265839051851855
6,16,2,3.21287616
6,16,3,3.1985267966419753
6,16,4,3.3617614885925926
6,16,5,3.6477895040000003
6,16,6,4
6,16,7,4.391203014847736
6,16,8,4.7839027199999995
6,16,9,5.113619804181069
6,16,10,5.2598920970534975
6,16,11,5.081095402666666
6,16,12,4.593732337251029
6,16,13,3.980125494781893
6,16,14,3.465164501333334
6,16,15,3.1500534213004117
6,16,16,2.989255733201646
6,16,17,2.965985194666667
6,16,18,3.0788046543539105
6,16,19,3.322141353613169
6,16,20,3.698813055999999
6,17,0,4.702000987654321
6,17,1,4.077184959999999
6,17,2,3.682536765629629
6,17,3,3.4685512975802464
6,17,4,3.421024512
6,17,5,3.577437037037037
6,17,6,3.930050824691358
6,17,7,4.432972864
6,17,8,4.9919834026666665
6,17,9,5.4460988655144025
6,17,10,5.614826666666666
6,17,11,5.403946471769546
6,17,12,4.896792853596708
6,17,13,4.327773909333333
6,17,14,3.935170972707818
6,17,15,3.7828095473251016
6,17,16,3.7414962986666658
6,17,17,3.7356047128230423
6,17,18,3.7643324426008204
6,17,19,3.8436231039999975
6,17,20,4.0391466666666656
6,18,0,4.90112
6,18,1,4.430276657777777
6,18,2,4.049883960888889
6,18,3,3.7373942400000004
6,18,4,3.566473309234568
6,18,5,3.630531851851852
6,18,6,3.954271744
6,18,7,4.4852344841481475
6,18,8,5.115514881580247
6,18,9,5.640927295999999
6,18,10,5.846067489711933
6,18,11,5.649807813794238
6,18,12,5.173533440000002
6,18,13,4.68015222018107
6,18,14,4.411168585218107
6,18,15,4.400026666666666
6,18,16,4.463537000823045
6,18,17,4.472330442798352
6,18,18,4.4196060159999995
6,18,19,4.331111290469135
6,18,20,4.312724938271605
6,19,0,4.717631295209877
6,19,1,4.393433469629629
6,19,2,4.073404288
6,19,3,3.784607584395062
6,19,4,3.613316184493827
6,19,5,3.662546432
6,19,6,3.969306018765432
6,19,7,4.474308464197531
6,19,8,5.080050624000001
6,19,9,5.5926476823703695
6,19,10,5.796456728230453
6,19,11,5.6172383146666665
6,19,12,5.204129201514403
6,19,13,4.832911946798354
6,19,14,4.716168618666666
6,19,15,4.835251801020576
6,19,16,4.959766187983538
6,19,17,4.9486953599999985
6,19,18,4.8134957684938255
6,19,19,4.611025822814814
6,19,20,4.445287594666666
6,20,0,4.342297211259259
6,20,1,4.074474176000001
6,20,2,3.8204474074074075
6,20,3,3.6309950617283953
6,20,4,3.5492865706666668
6,20,5,3.640528947884774
6,20,6,3.9396546976131686
6,20,7,4.3853599999999995
6,20,8,4.892987983539095
6,20,9,5.3162332038847735
6,20,10,5.477512362666667
6,20,11,5.330679962600824
6,20,12,5.035941069958849
6,20,13,4.8360666666666665
6,20,14,4.879376907588477
6,20,15,5.0860105723786
6,20,16,5.2095654399999995
6,20,17,5.138807407407407
6,20,18,4.9117017283950615
6,20,19,4.621552746666667
6,20,20,4.386292408888889
7,0,0,3.828566936230453
7,0,1,3.882112592592593
7,0,2,3.974673792
7,0,3,4.068335711341564
7,0,4,4.081722304526749
7,0,5,3.9681647360000003
7,0,6,3.753603127572017
7,0,7,3.5367149579588486
7,0,8,3.453181632
7,0,9,3.5164088888888885
7,0,10,3.620392526222222
7,0,11,3.691653333333333
7,0,12,3.7172975905185184
7,0,13,3.7612817682962962
7,0,14,3.9361333333333333
7,0,15,4.282898059588478
7,0,16,4.654534650205762
7,0,17,4.839965226666667
7,0,18,4.753411411753087
7,0,19,4.46678962962963
7,0,20,4.108066474666667
7,1,0,3.480750946502058
7,1,1,3.546881834666667
7,1,2,3.518384956576132
7,1,3,3.4240461816625514
7,1,4,3.3041751466666667
7,1,5,3.201839341563786
7,1,6,3.1703411676707822
7,1,7,3.256831189333333
7,1,8,3.4746565285925923
7,1,9,3.6789476408888886
7,1,10,3.720813333333333
7,1,11,3.608047246222222
7,1,12,3.4747306145185184
7,1,13,3.4628507733333334
7,1,14,3.6456827706995885
7,1,15,3.9830087242798355
7,1,16,4.312886826666667
7,1,17,4.442982697613169
7,1,18,4.326244491061728
7,1,19,4.058186624
7,1,20,3.7512342386831286
7,2,0,3.2892213760000004
7,2,1,3.365209419325103
7,2,2,3.1981681464362133
7,2,3,2.8977864106666664
7,2,4,2.619881786205761
7,2,5,2.4949500275884766
7,2,6,2.586108864
7,2,7,2.884524903769547
7,2,8,3.2987439130864193
7,2,9,3.5986652159999992
7,2,10,3.634230750024691
7,2,11,3.468881937382716
7,2,12,3.327529450666667
7,2,13,3.3895553395884774
7,2,14,3.6450830353909462
7,2,15,3.9881339306666663
7,2,16,4.262532541102881
7,2,17,4.309143431374486
7,2,18,4.115686613333334
7,2,19,3.815745597366256
7,2,20,3.550385095637861
7,3,0,3.192201408263375
7,3,1,3.269285516115227
7,3,2,3.0494111146666665
7,3,3,2.637144904164609
7,3,4,2.2688970466502063
7,3,5,2.128226304
7,3,6,2.267342608065844
7,3,7,2.6441909928559664
7,3,8,3.117307797333333
7,3,9,3.4510023348148144
7,3,10,3.524279402666666
7,3,11,3.429295829333333
7,3,12,3.3895086835884776
7,3,13,3.5568775011028806
7,3,14,3.8881061973333324
7,3,15,4.265275344065843
7,3,16,4.523380665942387
7,3,17,4.51350208
7,3,18,4.257732883489712
7,3,19,3.9188821022551448
7,3,20,3.6519879253333345
7,4,0,3.1843922633744857
7,4,1,3.2671981653333333
7,4,2,3.0700311706337446
7,4,3,2.69306059799177
7,4,4,2.3562925226666667
7,4,5,2.231567901234569
7,4,6,2.3624992255473254
7,4,7,2.702410709333334
7,4,8,3.1184711140082304
7,4,9,3.424258176526749
7,4,10,3.5440933333333335
7,4,11,3.5617480506995887
7,4,12,3.6396514193909466
7,4,13,3.8878573653333333
7,4,14,4.305597554831275
7,4,15,4.763484115226337
7,4,16,5.04731328
7,4,17,5.016409988213992
7,4,18,4.71907955726749
7,4,19,4.3241237120000005
7,4,20,3.9967657613168734
7,5,0,3.3038157226666667
7,5,1,3.3960500411522636
7,5,2,3.287780784460905
7,5,3,3.046295338666667
7,5,4,2.817181563786008
7,5,5,2.732179750452675
7,5,6,2.821466666666667
7,5,7,3.0320484329876543
7,5,8,3.2882114209711935
7,5,9,3.4988266666666665
7,5,10,3.6351889395884776
7,5,11,3.7510887242798354
7,5,12,3.9281643946666662
7,5,13,4.254584656065843
7,5,14,4.763484115226336
7,5,15,5.291503274666666
7,5,16,5.591389300411522
7,5,17,5.539696828049382
7,5,18,5.195329194666667
7,5,19,4.72351242798354
7,5,20,4.302406967835392
7,6,0,3.598877860082305
7,6,1,3.676773306995885
7,6,2,3.6530051626666666
7,6,3,3.554218938995885
7,6,4,3.450802349563786
7,6,5,3.4064666666666668
7,6,6,3.3970686511934156
7,6,7,3.391548352
7,6,8,3.4153620693333333
7,6,9,3.4879111795884774
7,6,10,3.6193746502057613
7,6,11,3.8185349546666667
7,6,12,4.08521650910288
7,6,13,4.494134201942386
7,6,14,5.055653823999998
7,6,15,5.593309300411521
7,6,16,5.872246156115226
7,6,17,5.772545941333334
7,6,18,5.355053800296297
7,6,19,4.789521681119343
7,6,20,4.273333333333335
7,7,0,4
7,7,1,3.9999999146666667
7,7,2,3.999929175440329
7,7,3,3.9996567677366257
7,7,4,3.999640576
7,7,5,3.957175550946502
7,7,6,3.795274752
7,7,7,3.544606336
7,7,8,3.3327058910288065
7,7,9,3.274795703835391
7,7,10,3.4069883946666666
7,7,11,3.686033449613169
7,7,12,4.042246023374485
7,7,13,4.513502079999999
7,7,14,5.074902916213991
7,7,15,5.561078204049382
7,7,16,5.773043605333333
7,7,17,5.594400782222224
7,7,18,5.083012215308644
7,7,19,4.419605248000003
7,7,20,3.8454376870452696
7,8,0,4.34259168
7,8,1,4.239673383506173
7,8,2,4.224935535407408
7,8,3,4.277023872
7,8,4,4.324472121679013
7,8,5,4.2193574131358025
7,8,6,3.8803989120000004
7,8,7,3.4183842204444446
7,8,8,3.039482972971193
7,8,9,2.9144659626666667
7,8,10,3.0869668037530857
7,8,11,3.4590767470617285
7,8,12,3.8968833493333324
7,8,13,4.3911815874897115
7,8,14,4.896395589267488
7,8,15,5.270291114666667
7,8,16,5.361612968296296
7,8,17,5.083012215308644
7,8,18,4.482911466666668
7,8,19,3.764498330600826
7,8,20,3.2127201572345694
7,9,0,4.545242469135803
7,9,1,4.394656986074074
7,9,2,4.382653696
7,9,3,4.465151802469136
7,9,4,4.508159320493827
7,9,5,4.29816
7,9,6,3.7821294648888895
7,9,7,3.1515152956049386
7,9,8,2.6886699946666663
7,9,9,2.5820838168230456
7,9,10,2.8441096296296298
7,9,11,3.3202374826666667
7,9,12,3.815745597366254
7,9,13,4.280579510255143
7,9,14,4.666225727999999
7,9,15,4.873512427983538
7,9,16,4.809190673119342
7,9,17,4.419604949333334
7,9,18,3.764581274600824
7,9,19,3.0804842703539106
7,9,20,2.6401200000000005
7,10,0,4.605366881185185
7,10,1,4.5052
7,10,2,4.541491848691358
7,10,3,4.649035363555555
7,10,4,4.66604
7,10,5,4.37505102854321
7,10,6,3.745524444444445
7,10,7,3.0125530880000007
7,10,8,2.514312556773662
7,10,9,2.4615065020576132
7,10,10,2.8085672746666663
7,10,11,3.3512342386831273
7,10,12,3.862684679637859
7,10,13,4.2494164906666665
7,10,14,4.47213037037037
7,10,15,4.482968664493828
7,10,16,4.258213333333334
7,10,17,3.8006375395555567
7,10,18,3.1869793179917707
7,10,19,2.633933333333335
7,10,20,2.364814205893005
7,11,0,4.54292
7,11,1,4.561030083950618
7,11,2,4.678835712
7,11,3,4.80845568
7,11,4,4.8161471462716055
7,11,5,4.523186172839507
7,11,6,3.895673344000001
7,11,7,3.1586152043456797
7,11,8,2.6626462978106997
7,11,9,2.6266933760000013
7,11,10,2.992477860082305
7,11,11,3.526256950255145
7,11,12,3.992261141333333
7,11,13,4.251765911703703
7,11,14,4.269457712197531
7,11,15,4.07368
7,11,16,3.7309822791111107
7,11,17,3.2945736470123466
7,11,18,2.834412394666666
7,11,19,2.5125304551769556
7,11,20,2.4587794238683136
7,12,0,4.418999589135802
7,12,1,4.501998990222222
7,12,2,4.667269439999999
7,12,3,4.81243776474074
7,12,4,4.850834262123456
7,12,5,4.647260352
7,12,6,4.14463239980247
7,12,7,3.510546006123458
7,12,8,3.058232384
7,12,9,3.004922102255144
7,12,10,3.318630071045267
7,12,11,3.7652045866666666
7,12,12,4.111180488164608
7,12,13,4.185841412740741
7,12,14,3.9882097920000006
7,12,15,3.6323153287901238
7,12,16,3.2496444586666664
7,12,17,2.911210709333334
7,12,18,2.667573121053498
